order_id	rate_detail	rate_num
5.77E+17	一个人在飞机上过的元宵节 心里有些小失落 没想到遇到位特帅还特绅士的阳光大男孩儿 棒棒哒 很开森很开森的一段旅途	3
5.77E+17	一点不顺路还接单，七拼八凑的拼单绕路。一个小时车程走了三个小时	1
5.77E+17	人特别特别特别特别好，找不到地，耐心等待最后我还是没找到，就来接了，总之很好	3
5.77E+17	司机师傅驾驶技术超好！心好！曾经当兵的人很值得信赖。	3
5.77E+17	不认路，不会用app，说导航定位不清晰，找不到起点和终点	1
5.77E+17	明明点的不拼坐，半路上又拉了两个人，转来转去都转迷糊了，半小时就能到的事硬是1个多小时才到	1
5.77E+17	车主是个聋哑人，父亲在旁边接电话，挺不容易的，大雪天叫车不容易，幸好有他接单，谢谢	3
5.77E+17	是一辆的士车，车子很旧，里面环境杂乱差，今天这么热，问了一下，还不给开空调，太差劲了，开车也不稳，经常急刹车，态度也不好，体验最差的一次打车。	1
5.77E+17	常德好司机！棒棒的！这么晚了还在方便我们，司机们辛苦了！	3
1.15E+18	第一次碰到这么奇葩的司机，接了一个一点都不顺路的客户，绕了一大圈，而且等了很久很久，要上高速的话要自付高速费用，最最关键的是最后一段有点不到一百米的距离竟然不送	1
5.77E+17	很nice的小哥哥，多送了一段路还没收钱。非常细心，还担心我们坐不上去东站的车，感谢感谢，一段旅程，一段温馨的体验，谢谢	3
5.77E+17	半小时路程 坐了两小时才到目的地，不会安排路线	1
5.77E+17	2个小时的路程走了5个小时，接了4个单子，中途下了一个人，后来又接了一个人。走了5个小时，凌晨才到，对于单身女性实在是太不安全了。再也不想见到司机	1
5.77E+17	预约一点半的到一点五十四过来。还很火的骂，叫我取消。说什么投诉好了。无所谓。然后全场这十多公里路开了一个小时。顺风车千万别坐他的。素质差。车也很脏。已经无力吐槽了	1
5.77E+17	司机拼车时间跨度太大，要求我提前上车并让停在一处等半个多小时另外的人。而且要求乘客出高速费。没有识别乘客目的地，绕了很远。最差的一次顺风车	1
5.77E+17	人挺不错的，非常赞，是帅哥哟，滴滴好司机，赞?	2
5.77E+17	行程很愉快，车内很整洁，形式很平稳，必须赞，好评！	3
5.77E+17	司机给我的印象很热情，很好说话，希望还能坐到他的车，感谢这么晚还能顺我一程	3
5.77E+17	之前在老家顺路坐到了大叔的车，没想到就在我亲戚附近再次坐到了他的车，一路畅聊，很棒。	3
5.77E+17	一首凉凉 能放五遍 也是没谁了 幸好路上没有真的凉	3
5.77E+17	超级nice的帅哥，重点还是同在一个小区?	3
5.77E+17	成熟帅气型男，最开心一次顺风车，期待下次同行	3
5.77E+17	人超级好，我们大巴迟了，车主等了我们半小时，中国正能量	3
5.77E+17	不准时  比约定时间完了45分钟   使我未能赶上车	1
5.77E+17	没有到定位的位置接人，也没有送到定位的位置，还各种理由	1
5.77E+17	这是我坐过最差的车！酒驾、超速、开车打电话玩微信、抽烟、还疲劳驾驶大冷天不停开窗子说让自己清醒一下、不能接就别接单呗，考虑一下别人的安全行吗？老天爷总有一天收你！收你的时候希望别连带别人！	1
5.77E+17	师傅非常好，耐心等待，还帮忙把东西给搬进去了。	2
5.77E+17	开车打电话  平凡超车   满载五人后排三个成年男人   有一个直接给的钱  高速一直超速  DD  你是想倒闭吗？用抢客软件  车牌不符合  DD	1
5.77E+17	我打车时没有拼坐，他却拼了别人，约定时间迟到四十分钟，毫无好感。	1
5.77E+17	第一次直接被问宿舍号送到宿舍楼下，超级方便	3
5.77E+17	这位司机人很好，他有着一份热于助人的精神，又有耐心，一路的风趣幽默开朗，所以感觉自己这次塔车能遇到这么好的司机算是幸运了。如果还有机会能坐你的车我会期待哟?	2
5.77E+17	服务态度非常满意！很期待下次再见！谢谢您！辛苦啦！元宵节快乐！	3
5.77E+17	礼貌有佳，建议大家放心乘坐，车主头像很逗，车主很帅气	3
5.77E+17	本来可以走全高速，接到我又接别人，绕道，浪费我敢飞机时间	1
5.77E+17	上辈子没见过女的吧，什么服务，位置都不送到，你是有多饥渴	1
5.77E+17	茫茫人海中居然有这等人，在下格外敬佩！语言无法表达此刻的心情，此处有一万个大拇指！牛气！??????	3
5.77E+17	风度翩翩    彬彬有礼，第二次乘坐，每次都会等好久	2
5.77E+17	本来1个多小时到，结果等了1个多小时，坐车坐了2个多小时，也是醉了！	1
5.77E+17	很负责，我带着孩子第一次来这，师傅很耐心的把我们送到门口	3
5.77E+17	胡乱导航，斤斤计较，走错路不愿意返回，收了感谢费又要高速费，无语	1
5.77E+17	我抱孩子让司机送到小区里，他不送，没有爱心	1
5.77E+17	大哥，你的车开得比飞机还快，下次再坐你的车我直接可以晚出发一小时	2
5.77E+17	态度非常好，人很nice  目前遇到最好的顺风车帅哥	3
5.77E+17	两个手机接3个单，我也意外车上4个人，我全价，我还以为是一家，结果不是，你们平台看着办吧。	1
5.77E+17	路线不熟悉 一个小时能到做了两个小时半  真心服了  差评	1
5.77E+17	还行，没有准时到达上车地点，超出十几二十分钟才到	1
5.77E+17	没有准时出发去目的地，浪费了我们很多时间，四点从绵阳出发，八点半之后才到成都	1
5.77E+17	十几分钟的路程，一个钟才到，还等人，还说5分钟等了十多二十分钟明明顺路眼看着就要到终点，还先绕开送另一位到达终点又绕回来！没事！真的没事！	1
5.77E+17	司机非常准时，棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒	3
5.77E+17	车主没耐心，开车不稳，从不晕车的我，居然晕车了。车主玩手机。	1
5.77E+17	绕远路，等半个小时，为了自己利益不考虑乘客，最差的体验	1
5.77E+17	态度不好，明明坐了三位乘客人，还算不拼车。连司机一起这次出行坐了五人！	1
5.77E+17	非常好的司机大哥，也很有礼貌，对于航班时间与行李晚到也相当有耐心，是非常好的顺风车	3
5.77E+17	打车之前，司机说要提前。结果自己延迟10分钟时间。还私下接单，明明我打车的时候选的的是不拼车。态度非常不好	1
5.77E+17	车技666，但还是慢点行驶比较好噢，其他的都很好，辛苦了，一路平安	2
5.77E+17	车上有人，但平台显示未拼成，怀疑多手机接单。	1
5.77E+17	这么大的雪天能有顺风车拉我回家，实在是太幸运了。感谢车主，为车主点赞。	3
5.77E+17	车准时到达、服务态度很好，车内干净味气味，下次在药	3
5.77E+17	真的是个奇葩为父母叫的顺风车  到了硬是要确认  还不让走  我父母还打电话来给我  本来都晕车  这么点钱又不得不给阿  叫了这么多次滴滴第一次遇见这样的人  还不给不让走	1
5.77E+17	上车后马上要求确认上车，确认后几分钟告知，要去修车，共等了45分钟后才正式出发	1
5.77E+17	阿姨态度很好，有礼貌，驾驶技术一流，挺关心我的，推荐搭载哦！	3
5.77E+17	不错，开车稳稳当当，一路有说有笑，期待下次	3
5.77E+17	太一般，车还脏，要钱到挺积极，怕吓车不给钱一样，不怎么样	1
5.77E+17	师傅人很好，开车很稳很舒适，还有服务也很棒！	2
5.77E+17	谢谢司机小哥哥，等我十分钟，而且态度还特别好，希望下次还能与他相见，可以碰到司机小哥接我单	3
5.77E+17	六点的行程，五点半电话和我说七点到。结果七点半才来接。别说什么堵车，后面接的单全是七点后的。快十点才到！四个钟，大巴一来一回时间都够。收费却比大巴贵多了！也怪我，刚开始说分摊高速费的时候就该取消的。不应该接受司机妥协的。滴滴顺风的服务真心就像买彩票，下次能坐大巴坚决不叫滴滴顺风。	1
5.77E+17	人是挺好的，但迟到时间太长了，我赶动车呢！到时连票都来不及取，差点就关闭检票口了	1
1.15E+18	无语了，这个司机肯定是用了两个账号接客。接了四五个客人才从惠州出发。五点多上车，八点才出惠州。九点半才到广州。超级无语。	1
5.77E+17	下雨没带伞很贴心的送到门口，非常感谢！中国好司机！	3
5.77E+17	果然是老司机，开车稳如悍马 ！！期待下一次！	3
5.77E+17	车主人非常不错，给老婆打的车，因开会耽误了1个小时左右，车主一直在哪里等，期待下一次同行	3
5.77E+17	中国好司机，服务态度很好，人很亲和，很满意的一次旅行。	3
5.77E+17	上车点搞错，还要自己单方面要求更改上车点，高速上错，开车不小心，曾两次差点发生交通事故，因为我是要演出的，因为迟到被老板罚了工资	1
5.77E+17	回来收拾东西，现在才确认。真的非常好的帅锅，今天找不到路 让他等了很久，非常感谢！	3
5.77E+17	司机好靓仔，好好人，人又帅，而且自带导航！！	3
5.77E+17	彬彬有礼，待人谦和，谈吐高雅，良好的自身修养，知识渊博，见多识广，有爱心，非常感谢车主	3
5.77E+17	我根本就没坐车，好几个月了，很无语，只能付掉了	1
5.77E+17	车主人很好，车辆整洁，行驶平稳，期待下一次的同行哟	3
5.77E+17	很帅的小哥哥，还送了瓶水〜可以说是很想撩了。	3
5.77E+17	车主人非常好，我定位地点错了，车主多走很远过来接的我，非常感谢。	3
5.77E+17	定了八点半的车要搞到九点才上车，人家是司机找到客人，他好啊，自己找个车位停在一边，下车一边吸烟一边打着电话一直说不认识路，叫我去找他，还一直说我的不是，走到半路走错了，还凶我，还要下来和他一起徒步	1
5.77E+17	哥们大气，讲究。车内舒适干净，一次完美的搭车	3
5.77E+17	很棒，车主车技好，人帅又风趣，期待下次能坐他的车	3
5.77E+17	阳光晴好的日子，出去走走。盈一抹微笑，带一份好心情，看看云，吹吹风，放下所有的执念，卸下所有的负累，只与阳光清风作伴。	3
5.77E+17	师傅人很好 给人家添麻烦了还那么客气 礼貌 谢谢！	3
5.77E+17	好帅，声音好好听，好温柔好绅士的男士，音乐雨天安静干净的车内，期待下次相遇！（其实我可以提前下车的近一些，但是感觉很好，就多坐了一下下）	3
5.77E+17	这位师傅是我目前遇到最好的，我找不着路他还耐心等我和给我解答，真的很谢谢他	3
1.15E+18	定位在小区公寓，车主却在我不太熟悉的地方说下车吧到了。真的很无语，礼貌沟通很困难吗？	1
5.77E+17	司机让他人驾驶车两，不顾他人生命安全负责，	1
5.77E+17	师傅开朗幽默，无比风趣！车里整洁宽敞，驾驶平稳。最重要的是，人贼帅！哈哈哈哈哈	3
5.77E+17	热情大方，语言委婉，乐于助人，待人随和！666	3
5.77E+17	不是拼车车上也坐了个人给他送到再送我们，然后到的时候就甩在路边，大马路上，边上有护栏的那种，这是什么意思？	1
5.77E+17	很满意的一次顺风旅行。车主人稳重。车开的也稳。一百个赞	3
5.77E+17	迟到了四十分钟，还把车停车路边临时找乘客，开着车在厚街兜圈子，没有接到乘客，本来18点20分的车程，19点3O分才出发，又不上高速，到了广州21点20分，实在闹心，开车还玩手机，抽烟，实在闹心，给他五星差评，	1
5.77E+17	歌好听，坐着很舒服，车里没有烟味，最好的一次顺风车行〜	3
5.77E+17	满载没关系，上车就要人家取消订单，给现金，好尴尬，下车了，还要大喊一声点击到达目的地，难道怕我赖帐？这个有那么急吗？	1
